BROOKLYN - 2012-42,958,0.0
BROOKLYN - 2012-43,891,0.002244668911335578
BROOKLYN - 2012-44,684,0.0
BROOKLYN - 2012-45,915,0.0
BROOKLYN - 2012-46,980,0.003061224489795918
BROOKLYN - 2012-47,855,0.0
BROOKLYN - 2012-48,855,0.0023391812865497076
BROOKLYN - 2012-49,984,0.0010162601626016261
BROOKLYN - 2012-50,974,0.001026694045174538
BROOKLYN - 2012-51,975,0.003076923076923077
BROOKLYN - 2012-52,810,0.0012345679012345679
BROOKLYN - 2013-01,778,0.002570694087403599
BROOKLYN - 2013-02,871,0.001148105625717566
BROOKLYN - 2013-03,794,0.0
BROOKLYN - 2013-04,847,0.0035419126328217238
BROOKLYN - 2013-05,869,0.0023014959723820483
BROOKLYN - 2013-06,916,0.0
BROOKLYN - 2013-07,829,0.0012062726176115801
BROOKLYN - 2013-08,778,0.002570694087403599
BROOKLYN - 2013-09,834,0.0
BROOKLYN - 2013-10,938,0.0042643923240938165
BROOKLYN - 2013-11,850,0.0
BROOKLYN - 2013-12,817,0.0012239902080783353
BROOKLYN - 2013-13,738,0.0
BROOKLYN - 2013-14,825,0.0036363636363636364
BROOKLYN - 2013-15,941,0.0
BROOKLYN - 2013-16,885,0.0011299435028248588
BROOKLYN - 2013-17,904,0.0011061946902654867
BROOKLYN - 2013-18,974,0.0
BROOKLYN - 2013-19,1009,9.910802775024777E-4
BROOKLYN - 2013-20,875,0.0
BROOKLYN - 2013-21,1010,9.900990099009901E-4
BROOKLYN - 2013-22,987,0.002026342451874367
BROOKLYN - 2013-23,1009,0.0
BROOKLYN - 2013-24,1004,0.00298804780876494
BROOKLYN - 2013-25,1057,0.0
BROOKLYN - 2013-26,991,0.0
BROOKLYN - 2013-27,923,0.0010834236186348862
BROOKLYN - 2013-28,917,0.0021810250817884407
BROOKLYN - 2013-29,921,0.0
BROOKLYN - 2013-30,847,0.0035419126328217238
BROOKLYN - 2013-31,899,0.0
BROOKLYN - 2013-32,835,0.0011976047904191617
BROOKLYN - 2013-33,898,0.005567928730512249
BROOKLYN - 2013-34,869,0.0023014959723820483
BROOKLYN - 2013-35,877,0.002280501710376283
BROOKLYN - 2013-36,881,0.0
BROOKLYN - 2013-37,957,0.0
BROOKLYN - 2013-38,896,0.0033482142857142855
BROOKLYN - 2013-39,824,0.0012135922330097086
BROOKLYN - 2013-40,945,0.0
BROOKLYN - 2013-41,879,0.0022753128555176336
BROOKLYN - 2013-42,888,0.0011261261261261261
BROOKLYN - 2013-43,934,0.004282655246252677
BROOKLYN - 2013-44,901,0.0022197558268590455
BROOKLYN - 2013-45,945,0.0
BROOKLYN - 2013-46,889,0.0
BROOKLYN - 2013-47,964,0.001037344398340249
BROOKLYN - 2013-48,981,0.0020387359836901123
BROOKLYN - 2013-49,897,0.0
BROOKLYN - 2013-50,962,0.0010395010395010396
BROOKLYN - 2013-51,1035,0.0
BROOKLYN - 2013-52,793,0.0012610340479192938
BROOKLYN - 2014-01,779,0.0038510911424903724
BROOKLYN - 2014-02,848,0.0023584905660377358
